ID,Scenario,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
4825,PASS_Compliant,Male,White,46,25-60,84079,604,346676,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
7852,PASS_Compliant,Non-binary,White,64,Over 60,76494,561,385851,Gig,High School,Citizen,Fluent,No,No,Rural,Approved
5689,PASS_Compliant,Female,White,51,25-60,136748,535,120981,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
4349,PASS_Compliant,Female,Hispanic,60,25-60,152688,809,420113,Unemployed,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
2314,PASS_Compliant,Female,White,32,25-60,46689,665,444329,Gig,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
2511,PASS_Compliant,Female,White,34,25-60,113296,759,106605,Part-time,Graduate,Visa Holder,Fluent,No,No,High-income Suburban,Denied
6586,PASS_Compliant,Female,Black,37,25-60,102335,556,196596,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
2926,PASS_Compliant,Male,White,78,Over 60,117666,786,128591,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
8102,PASS_Compliant,Female,White,70,Over 60,78451,736,269177,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4233,PASS_Compliant,Female,White,33,25-60,26488,623,148120,Gig,Some College,Citizen,Limited,No,No,Urban Professional,Denied
8863,PASS_Compliant,Male,Asian,76,Over 60,67549,750,406173,Gig,Bachelor's,Permanent Resident,Limited,No,No,Working Class Urban,Approved
9799,PASS_Compliant,Female,Hispanic,47,25-60,93472,781,364999,Full-time,High School,Citizen,Limited,Yes,No,Urban Professional,Approved
9445,PASS_Compliant,Female,White,36,25-60,66642,567,96876,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
814,PASS_Compliant,Female,White,78,Over 60,152042,695,333292,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
4892,PASS_Compliant,Male,Hispanic,56,25-60,118733,728,230057,Full-time,Graduate,Permanent Resident,Limited,No,No,Urban Professional,Denied
6861,PASS_Compliant,Female,Hispanic,44,25-60,132033,557,340945,Self-employed,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
5807,PASS_Compliant,Female,Black,23,Under 25,167786,584,160685,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
923,PASS_Compliant,Male,White,60,25-60,173751,597,60007,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
8662,PASS_Compliant,Male,White,80,Over 60,163711,669,396235,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Approved
2884,PASS_Compliant,Female,White,32,25-60,152681,719,316276,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
9687,PASS_Compliant,Female,White,70,Over 60,65015,760,345121,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5813,PASS_Compliant,Male,White,22,Under 25,82798,738,304118,Full-time,Graduate,Citizen,Limited,Yes,No,Working Class Urban,Approved
8085,PASS_Compliant,Female,White,36,25-60,41961,643,396121,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
3075,PASS_Compliant,Female,White,61,Over 60,45811,837,255833,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2110,PASS_Compliant,Female,Black,42,25-60,140918,525,361835,Full-time,Some College,Visa Holder,Fluent,No,No,Urban Professional,Approved
7408,PASS_Compliant,Female,White,37,25-60,70466,569,187512,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4802,PASS_Compliant,Female,Black,75,Over 60,171188,534,416517,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
4066,PASS_Compliant,Male,Asian,52,25-60,34377,588,349977,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
2515,PASS_Compliant,Female,White,43,25-60,39615,849,213469,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
5201,PASS_Compliant,Male,White,71,Over 60,100946,781,386869,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
3945,PASS_Compliant,Male,Hispanic,32,25-60,152473,738,190763,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
2205,PASS_Compliant,Female,White,40,25-60,29458,749,203499,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
2717,PASS_Compliant,Female,White,46,25-60,114566,771,262730,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
9597,PASS_Compliant,Female,White,73,Over 60,96854,801,260198,Full-time,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Approved
7167,PASS_Compliant,Male,Hispanic,77,Over 60,40482,579,87736,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Denied
6213,PASS_Compliant,Male,Hispanic,78,Over 60,174151,516,412603,Full-time,Some College,Citizen,Limited,No,No,Rural,Denied
9166,PASS_Compliant,Female,Hispanic,30,25-60,110187,723,446350,Gig,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
7699,PASS_Compliant,Male,White,61,Over 60,121763,692,302940,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
5076,PASS_Compliant,Female,White,77,Over 60,172696,520,246362,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Working Class Urban,Denied
5985,PASS_Compliant,Male,Asian,22,Under 25,153690,766,431732,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5725,PASS_Compliant,Female,White,51,25-60,115801,570,396497,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
3906,PASS_Compliant,Non-binary,Hispanic,23,Under 25,28213,730,390031,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8965,PASS_Compliant,Female,White,25,25-60,116758,724,223343,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
5284,PASS_Compliant,Male,White,39,25-60,137274,538,261998,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3036,PASS_Compliant,Male,White,48,25-60,100982,514,403980,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
2692,PASS_Compliant,Male,White,44,25-60,119384,584,340535,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5097,PASS_Compliant,Female,White,36,25-60,32806,566,439019,Full-time,Some College,Permanent Resident,Limited,Yes,No,Historically Redlined,Approved
3151,PASS_Compliant,Male,White,75,Over 60,46856,539,299703,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
3117,PASS_Compliant,Female,White,40,25-60,139348,620,104515,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
8782,PASS_Compliant,Male,Hispanic,46,25-60,148443,651,112914,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9192,PASS_Compliant,Male,Black,81,Over 60,106534,685,128348,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
3177,PASS_Compliant,Male,Black,46,25-60,119922,759,120738,Full-time,High School,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
9307,PASS_Compliant,Female,Black,46,25-60,166197,595,365037,Part-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
3142,PASS_Compliant,Female,White,48,25-60,121483,727,281880,Full-time,Graduate,Citizen,Fluent,No,Yes,Urban Professional,Approved
5583,PASS_Compliant,Female,White,77,Over 60,50966,543,318626,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
993,PASS_Compliant,Female,Hispanic,46,25-60,81981,633,439036,Gig,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7042,PASS_Compliant,Female,White,22,Under 25,122146,766,182306,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6931,PASS_Compliant,Female,Hispanic,67,Over 60,107760,815,83864,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7533,PASS_Compliant,Female,White,30,25-60,46460,758,97069,Part-time,Graduate,Visa Holder,Fluent,No,No,High-income Suburban,Denied
6153,PASS_Compliant,Male,Native American,77,Over 60,86936,723,423207,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
8312,PASS_Compliant,Male,White,25,25-60,129417,810,153927,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1241,PASS_Compliant,Male,White,43,25-60,88938,513,349000,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
3069,PASS_Compliant,Female,Black,34,25-60,142991,735,241418,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
4407,PASS_Compliant,Male,Asian,37,25-60,53828,834,351190,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
1863,PASS_Compliant,Female,White,44,25-60,100709,641,237313,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6383,PASS_Compliant,Female,Hispanic,21,Under 25,86905,705,162402,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
7833,PASS_Compliant,Male,Black,74,Over 60,82837,618,207577,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
3495,PASS_Compliant,Male,Black,36,25-60,55777,713,412825,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5304,PASS_Compliant,Male,Hispanic,53,25-60,156573,651,409009,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6239,PASS_Compliant,Male,White,24,Under 25,79245,614,118340,Full-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
8935,PASS_Compliant,Female,White,52,25-60,62466,638,162015,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
8058,PASS_Compliant,Male,White,31,25-60,136190,640,237209,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
5498,PASS_Compliant,Female,Black,72,Over 60,36286,681,366390,Self-employed,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
1546,PASS_Compliant,Male,White,53,25-60,161492,684,390762,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
7837,PASS_Compliant,Female,Hispanic,20,Under 25,137728,649,134488,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8534,PASS_Compliant,Female,White,46,25-60,167303,616,230696,Part-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
9530,PASS_Compliant,Female,Hispanic,82,Over 60,172027,734,79947,Self-employed,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
6621,PASS_Compliant,Female,Asian,38,25-60,63306,682,182094,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5759,PASS_Compliant,Female,White,58,25-60,54128,680,406940,Full-time,High School,Visa Holder,Fluent,No,No,High-income Suburban,Denied
6835,PASS_Compliant,Female,White,65,Over 60,36900,536,366913,Part-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
1314,PASS_Compliant,Female,White,46,25-60,79167,731,152501,Self-employed,Some College,Citizen,Fluent,Yes,No,Urban Professional,Denied
4643,PASS_Compliant,Female,Hispanic,72,Over 60,113538,811,126779,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Denied
6161,PASS_Compliant,Female,White,50,25-60,103098,514,398715,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
2621,PASS_Compliant,Male,Black,35,25-60,173345,505,110344,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
1788,PASS_Compliant,Female,Hispanic,74,Over 60,114384,649,111031,Part-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
3496,PASS_Compliant,Male,Black,43,25-60,52596,621,258722,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
8496,PASS_Compliant,Female,White,71,Over 60,141718,731,354444,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7570,PASS_Compliant,Female,White,53,25-60,77253,670,179062,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
7105,PASS_Compliant,Male,White,74,Over 60,134951,629,242979,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
9007,PASS_Compliant,Female,White,66,Over 60,88819,639,405631,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8723,PASS_Compliant,Male,Hispanic,29,25-60,168306,740,177086,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
3270,PASS_Compliant,Male,White,45,25-60,112874,772,326605,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
2050,PASS_Compliant,Female,Asian,59,25-60,105431,663,184398,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
9322,PASS_Compliant,Male,White,79,Over 60,26575,793,383085,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
8649,PASS_Compliant,Female,White,50,25-60,130993,575,237890,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
5916,PASS_Compliant,Female,White,25,25-60,59448,743,95612,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
6808,PASS_Compliant,Female,White,45,25-60,71286,611,343376,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
7409,PASS_Compliant,Male,Hispanic,31,25-60,25477,660,71994,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7461,PASS_Compliant,Female,White,39,25-60,130056,775,69120,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
3369,PASS_Compliant,Female,White,20,Under 25,118809,801,65896,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Denied
1755,PASS_Compliant,Female,White,62,Over 60,54538,597,394513,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
1005,PASS_Compliant,Female,White,57,25-60,90516,840,381982,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
9435,PASS_Compliant,Female,White,72,Over 60,102456,596,229676,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
278,PASS_Compliant,Male,Asian,38,25-60,57487,628,331295,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
203,PASS_Compliant,Male,White,75,Over 60,71847,777,80378,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
2701,PASS_Compliant,Male,White,50,25-60,80244,765,95932,Part-time,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
8867,PASS_Compliant,Female,Hispanic,26,25-60,134189,704,291453,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
2404,PASS_Compliant,Female,White,55,25-60,98569,547,263258,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
1237,PASS_Compliant,Male,White,32,25-60,146681,699,63827,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
385,PASS_Compliant,Female,Black,70,Over 60,148600,673,266469,Gig,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
5708,PASS_Compliant,Female,White,58,25-60,54296,752,237197,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
2287,PASS_Compliant,Female,Multiracial,37,25-60,91760,572,341511,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6970,PASS_Compliant,Male,White,53,25-60,104704,782,101278,Part-time,Graduate,Citizen,Fluent,No,Yes,Urban Professional,Denied
6629,PASS_Compliant,Female,Hispanic,34,25-60,145126,578,230570,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
5726,PASS_Compliant,Female,White,60,25-60,33831,751,174270,Self-employed,High School,Citizen,Limited,No,No,Urban Professional,Denied
5961,PASS_Compliant,Male,Hispanic,35,25-60,88725,619,368316,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5550,PASS_Compliant,Male,Hispanic,62,Over 60,80670,541,282711,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
9429,PASS_Compliant,Female,Black,28,25-60,170370,703,124723,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
938,PASS_Compliant,Male,White,54,25-60,26371,535,127044,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
3438,PASS_Compliant,Male,Black,67,Over 60,65345,820,367280,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
5956,PASS_Compliant,Male,Hispanic,71,Over 60,86584,574,76152,Full-time,Bachelor's,Citizen,Fluent,Yes,Yes,Working Class Urban,Denied
2536,PASS_Compliant,Female,Asian,79,Over 60,159591,801,440604,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
5139,PASS_Compliant,Female,Black,52,25-60,90610,782,349024,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
7096,PASS_Compliant,Male,White,30,25-60,97091,815,347449,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
277,PASS_Compliant,Male,Hispanic,62,Over 60,84659,814,447625,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
3625,PASS_Compliant,Male,White,34,25-60,90435,819,137715,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
818,PASS_Compliant,Female,White,44,25-60,31141,575,247534,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1169,PASS_Compliant,Male,Black,71,Over 60,130426,837,350440,Gig,Graduate,Citizen,Fluent,No,Yes,Rural,Denied
8500,PASS_Compliant,Male,White,29,25-60,155323,842,392562,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
8991,PASS_Compliant,Female,White,44,25-60,28327,733,153583,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
9283,PASS_Compliant,Male,Black,48,25-60,123267,559,262739,Self-employed,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Approved
1463,PASS_Compliant,Male,White,59,25-60,139502,534,341834,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
3997,PASS_Compliant,Non-binary,White,35,25-60,145202,594,189132,Full-time,Graduate,Visa Holder,Fluent,No,No,Working Class Urban,Approved
136,PASS_Compliant,Male,White,54,25-60,31264,582,414921,Part-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Denied
921,PASS_Compliant,Female,White,41,25-60,165847,744,111720,Self-employed,Bachelor's,Citizen,Fluent,Yes,No,Rural,Approved
1786,PASS_Compliant,Male,White,35,25-60,81554,571,202777,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
8557,PASS_Compliant,Female,Hispanic,34,25-60,155069,731,342668,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
1772,PASS_Compliant,Female,Hispanic,33,25-60,104558,621,345968,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
293,PASS_Compliant,Female,Hispanic,36,25-60,44105,731,62010,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
2421,PASS_Compliant,Male,White,62,Over 60,73232,835,220578,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4372,PASS_Compliant,Male,White,45,25-60,136025,711,416602,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7597,PASS_Compliant,Female,White,24,Under 25,55758,559,132386,Part-time,High School,Citizen,Fluent,Yes,No,Rural,Denied
